investor_id,name,age,city,occupation,risk_appetite,sip_capacity,preferred_language,created_at,gender,tier,monthly_income_est,last_activity_date
inv_28a5e24b,Deepak Pawar,33,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,44339,2025-10-01
inv_0f6bf522,Nisha Singh,33,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,139553,2025-10-01
inv_ac61c450,Riya Mehta,20,Thane,Student,High,1000,English,2024-01-01,Female,Tier 2,6936,2025-10-01
inv_5fd7d72a,Neha Pawar,37,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,140778,2025-10-01
inv_b08ba235,Aditya Verma,49,Thane,Business,High,30000,English,2024-01-01,Male,Tier 2,215946,2025-10-01
inv_5070fbce,Meena Deshmukh,44,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,119803,2025-10-01
inv_741dd6e7,Swati Sharma,39,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,26574,2025-10-01
inv_8feb296e,Anjali Gupta,25,Chennai,Business,High,15000,Tamil,2024-01-01,Female,Tier 2,326796,2025-10-01
inv_981b4912,Meena Das,65,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,65824,2025-10-01
inv_f1ba1e97,Sunil Sharma,27,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,74236,2025-10-01
inv_a0a9b7ba,Aditya Gupta,56,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,101863,2025-10-01
inv_8979a8a0,Raj Pawar,21,Thane,Student,High,500,English,2024-01-01,Male,Tier 2,6051,2025-10-01
inv_59b02cb8,Manoj Gupta,21,Pune,Student,High,500,Marathi,2024-01-01,Male,Tier 2,14595,2025-10-01
inv_a37161be,Anjali Kale,20,Thane,Student,High,1000,English,2024-01-01,Female,Tier 2,14620,2025-10-01
inv_6094e778,Raj Nair,48,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,15563,2025-10-01
inv_c6b4180f,Sanjay Sharma,34,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 1,124998,2025-10-01
inv_fdd4f97c,Anita Reddy,49,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 1,75944,2025-10-01
inv_f5fadf57,Raj Mehta,37,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Male,Tier 2,33532,2025-10-01
inv_ef832482,Rahul Gupta,27,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,370670,2025-10-01
inv_e8675797,Meena Deshmukh,48,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 2,36943,2025-10-01
inv_97492b36,Aditya Gupta,36,Mumbai,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 1,19254,2025-10-01
inv_d53effdc,Sanjay Deshmukh,26,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,28716,2025-10-01
inv_c60536ca,Ramesh Kale,26,Mumbai,Business,High,15000,English,2024-01-01,Male,Tier 1,251748,2025-10-01
inv_2bea9fba,Rahul Sharma,69,Thane,Retired,Conservative,10000,English,2024-01-01,Male,Tier 2,39742,2025-10-01
inv_8df47ba4,Ramesh Sharma,29,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,243813,2025-10-01
inv_ad2db396,Rahul Singh,31,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,26228,2025-10-01
inv_ba4857d5,Riya Singh,33,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,41719,2025-10-01
inv_24443122,Swati Mehta,40,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,46080,2025-10-01
inv_2615d837,Anjali Singh,35,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,126360,2025-10-01
inv_8df10eb0,Kavita Mehta,50,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,149823,2025-10-01
inv_2e6b5d29,Ganesh Nair,54,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,78310,2025-10-01
inv_f3a1cd3c,Sneha Gupta,57,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,365641,2025-10-01
inv_182937e0,Divya Verma,43,Mumbai,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,15869,2025-10-01
inv_f858c5a1,Nisha Singh,48,Nagpur,Business,High,15000,English,2024-01-01,Female,Tier 2,333467,2025-10-01
inv_f95a5c1f,Sneha Reddy,34,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 1,32834,2025-10-01
inv_612fc6bf,Kavita Patil,30,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,26453,2025-10-01
inv_f8e09e00,Meena Nair,54,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,100500,2025-10-01
inv_5df88e88,Karan Shinde,56,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 1,47457,2025-10-01
inv_88e6f2d1,Vikram Deshmukh,55,Nagpur,Business,High,30000,English,2024-01-01,Male,Tier 2,286302,2025-10-01
inv_45b2d181,Nisha Reddy,43,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,333603,2025-10-01
inv_61ad9856,Swati Mehta,44,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,60212,2025-10-01
inv_9e9947f7,Vijay Kulkarni,25,Pune,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,128575,2025-10-01
inv_e679f009,Sneha Shinde,37,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 2,72686,2025-10-01
inv_764c0980,Arjun Sharma,19,Delhi,Student,High,1000,Hindi,2024-01-01,Male,Tier 1,7467,2025-10-01
inv_c37c75c1,Priya Shinde,22,Nagpur,Student,High,1000,English,2024-01-01,Female,Tier 2,8292,2025-10-01
inv_47f7d823,Manoj Kulkarni,41,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,47790,2025-10-01
inv_3e0274f6,Raju Reddy,74,Thane,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,72301,2025-10-01
inv_0a198483,Rahul Patil,21,Mumbai,Student,High,500,Hindi,2024-01-01,Male,Tier 1,7414,2025-10-01
inv_e05fcc18,Ganesh Mehta,24,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,133623,2025-10-01
inv_855cf846,Priya Das,37,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,137287,2025-10-01
inv_bd2635f4,Aditi Das,56,Nashik,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,139118,2025-10-01
inv_4390423f,Ganesh Kulkarni,40,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,107276,2025-10-01
inv_66139aad,Vijay Singh,77,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,38577,2025-10-01
inv_4fafe03a,Vijay Pawar,56,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,96534,2025-10-01
inv_5c4ebc24,Vijay Shinde,77,Pune,Retired,Conservative,10000,Hindi,2024-01-01,Male,Tier 2,52772,2025-10-01
inv_0af91d85,Sneha Patil,31,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,64597,2025-10-01
inv_d07fe89f,Anjali Reddy,48,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Female,Tier 1,22183,2025-10-01
inv_a2599ac5,Kavita Kale,66,Bangalore,Retired,Conservative,5000,English,2024-01-01,Female,Tier 1,66138,2025-10-01
inv_c7c1bbdc,Sunita Kulkarni,50,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Female,Tier 1,72352,2025-10-01
inv_f694cd68,Sunita Nair,41,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Female,Tier 1,33959,2025-10-01
inv_96ecc757,Krutika Joshi,40,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,59555,2025-10-01
inv_bc677141,Krutika Patil,44,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,17021,2025-10-01
inv_9284f6e5,Manoj Pawar,65,Pune,Retired,Conservative,5000,Marathi,2024-01-01,Male,Tier 2,78903,2025-10-01
inv_ae46d4fa,Divya Nair,23,Nashik,Student,High,1000,Hindi,2024-01-01,Female,Tier 2,5440,2025-10-01
inv_296776bf,Nisha Patil,46,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,26261,2025-10-01
inv_fea275c8,Vikram Shinde,54,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,247971,2025-10-01
inv_b017ae36,Pooja Singh,33,Nashik,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,143738,2025-10-01
inv_8dae0675,Anita Sharma,34,Nashik,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,69647,2025-10-01
inv_922d5532,Raj Mehta,34,Delhi,Business,High,15000,Hindi,2024-01-01,Male,Tier 1,268717,2025-10-01
inv_891686a9,Anita Deshmukh,54,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,98629,2025-10-01
inv_e9430b63,Sunita Nair,63,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Female,Tier 2,33093,2025-10-01
inv_d3f3f0ba,Ganesh Kale,49,Delhi,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,73091,2025-10-01
inv_556048ee,Kavita Joshi,50,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,106738,2025-10-01
inv_3efa8d73,Vijay Reddy,27,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,76301,2025-10-01
inv_c09f63c8,Suresh Verma,54,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Male,Tier 2,23274,2025-10-01
inv_89549ea6,Pooja Gupta,19,Pune,Student,High,500,Marathi,2024-01-01,Female,Tier 2,9648,2025-10-01
inv_1627b8ef,Raj Patil,33,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,46112,2025-10-01
inv_bc607b24,Neha Nair,57,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Female,Tier 2,101576,2025-10-01
inv_1c7103ef,Riya Shinde,34,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Female,Tier 2,88913,2025-10-01
inv_bbf983ea,Anil Pawar,19,Chennai,Student,High,500,Tamil,2024-01-01,Male,Tier 2,10907,2025-10-01
inv_621aed6a,Suresh Patil,19,Pune,Student,High,1000,Hindi,2024-01-01,Male,Tier 2,5154,2025-10-01
inv_c50bdc3d,Nisha Singh,25,Nashik,Business,High,15000,Hindi,2024-01-01,Female,Tier 2,498806,2025-10-01
inv_7d853af9,Aditya Mehta,39,Mumbai,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 1,113018,2025-10-01
inv_f07c22c0,Ramesh Shinde,36,Bangalore,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 1,35824,2025-10-01
inv_bd00af71,Anjali Reddy,29,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,107552,2025-10-01
inv_3a8504ae,Aditi Patil,71,Bangalore,Retired,Conservative,10000,English,2024-01-01,Female,Tier 1,39348,2025-10-01
inv_38e18de1,Meena Kulkarni,78,Delhi,Retired,Conservative,10000,Hindi,2024-01-01,Female,Tier 1,58318,2025-10-01
inv_d19c3ae2,Nisha Nair,63,Thane,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,63962,2025-10-01
inv_68af1d3c,Raj Shinde,43,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,138089,2025-10-01
inv_2b6d8eb7,Arjun Joshi,42,Delhi,Gig Worker,Moderate,1000,Hindi,2024-01-01,Male,Tier 1,28091,2025-10-01
inv_ca165049,Deepak Pawar,43,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,26806,2025-10-01
inv_e2a98388,Amit Das,32,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,78004,2025-10-01
inv_6b6b71a4,Raju Joshi,79,Pune,Retired,Conservative,10000,Hindi,2024-01-01,Male,Tier 2,66887,2025-10-01
inv_dd09d6ac,Sneha Verma,37,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,69798,2025-10-01
inv_5efb7c46,Sunil Singh,32,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,146515,2025-10-01
inv_6f441fda,Anita Joshi,47,Mumbai,Gig Worker,Moderate,2000,Marathi,2024-01-01,Female,Tier 1,30353,2025-10-01
inv_80ae63a0,Pooja Reddy,45,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,47553,2025-10-01
inv_b603a82b,Meena Joshi,45,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,118591,2025-10-01
inv_2a99de02,Rahul Joshi,32,Hyderabad,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,30892,2025-10-01
inv_ddd5a563,Priya Mehta,23,Nashik,Student,High,1000,English,2024-01-01,Female,Tier 2,8990,2025-10-01
inv_5c8b4d44,Vijay Deshmukh,54,Pune,Gig Worker,Moderate,1000,Marathi,2024-01-01,Male,Tier 2,29283,2025-10-01
inv_60db5c20,Swati Kulkarni,54,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,71927,2025-10-01
inv_af6198db,Varun Gupta,23,Hyderabad,Student,High,500,English,2024-01-01,Male,Tier 2,11910,2025-10-01
inv_a4f64321,Sneha Deshmukh,63,Pune,Retired,Conservative,5000,Marathi,2024-01-01,Female,Tier 2,62253,2025-10-01
inv_79767a23,Arjun Das,49,Mumbai,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 1,67831,2025-10-01
inv_419c7b79,Sunil Gupta,42,Pune,Business,High,30000,Marathi,2024-01-01,Male,Tier 2,423971,2025-10-01
inv_943db060,Nisha Sharma,51,Chennai,Business,High,15000,Tamil,2024-01-01,Female,Tier 2,265707,2025-10-01
inv_0c5601ee,Amit Shinde,35,Pune,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,96705,2025-10-01
inv_5ed75a86,Raj Mehta,26,Nashik,Gig Worker,Moderate,2000,Marathi,2024-01-01,Male,Tier 2,25211,2025-10-01
inv_3583de9e,Ganesh Mehta,35,Nashik,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 2,101889,2025-10-01
inv_586da0ac,Varun Deshmukh,34,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,81096,2025-10-01
inv_441ab95b,Amit Kulkarni,64,Bangalore,Retired,Conservative,10000,English,2024-01-01,Male,Tier 1,76020,2025-10-01
inv_40e79103,Kavita Shinde,27,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Female,Tier 2,34955,2025-10-01
inv_647fe55b,Anjali Reddy,32,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,18416,2025-10-01
inv_a69633d2,Sneha Reddy,22,Delhi,Student,High,500,Hindi,2024-01-01,Female,Tier 1,8377,2025-10-01
inv_13dc3aa2,Deepak Sharma,29,Chennai,Business,High,15000,Tamil,2024-01-01,Male,Tier 2,243757,2025-10-01
inv_c46b2a78,Meena Nair,51,Nagpur,Gig Worker,Moderate,1000,English,2024-01-01,Female,Tier 2,28707,2025-10-01
inv_0f2d1efe,Anjali Joshi,27,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,114658,2025-10-01
inv_343c752e,Raj Nair,22,Bangalore,Student,High,500,English,2024-01-01,Male,Tier 1,6530,2025-10-01
inv_f01fe465,Aditya Shinde,53,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,21138,2025-10-01
inv_ace18aeb,Manoj Patil,25,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 1,17146,2025-10-01
inv_d75a4cd4,Sunil Singh,43,Delhi,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 1,32475,2025-10-01
inv_09bc79e9,Krutika Sharma,52,Hyderabad,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,19169,2025-10-01
inv_85db0d45,Anjali Verma,33,Pune,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,30834,2025-10-01
inv_ac71f698,Priya Deshmukh,27,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Female,Tier 2,94151,2025-10-01
inv_8dcf14cc,Neha Sharma,48,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,116458,2025-10-01
inv_7a443519,Raj Kale,38,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Male,Tier 2,51961,2025-10-01
inv_23920b63,Karan Deshmukh,48,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,376729,2025-10-01
inv_cd495945,Arjun Sharma,49,Nashik,Gig Worker,Moderate,2000,Hindi,2024-01-01,Male,Tier 2,38489,2025-10-01
inv_8e5a51b3,Sunil Shinde,54,Nashik,Business,High,15000,Marathi,2024-01-01,Male,Tier 2,123140,2025-10-01
inv_e1c39f3a,Arjun Reddy,19,Bangalore,Student,High,500,English,2024-01-01,Male,Tier 1,9903,2025-10-01
inv_7a8b1f92,Sneha Mehta,18,Thane,Student,High,1000,English,2024-01-01,Female,Tier 2,9260,2025-10-01
inv_25b03c44,Suresh Reddy,34,Thane,Gig Worker,Moderate,1000,English,2024-01-01,Male,Tier 2,35701,2025-10-01
inv_8c223cf7,Vijay Mehta,56,Mumbai,Salaried,Moderate,5000,Hindi,2024-01-01,Male,Tier 1,89108,2025-10-01
inv_a9d8de5a,Varun Das,43,Chennai,Business,High,30000,Tamil,2024-01-01,Male,Tier 2,306728,2025-10-01
inv_f6d7fb58,Anita Pawar,54,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,127763,2025-10-01
inv_1fee6075,Nisha Joshi,38,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,63417,2025-10-01
inv_3ef0b40f,Priya Nair,46,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,116528,2025-10-01
inv_0d039a5c,Anita Kale,38,Thane,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 2,82931,2025-10-01
inv_2f5b10d6,Deepak Singh,55,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,115230,2025-10-01
inv_a3fbfb1e,Vikram Joshi,23,Pune,Student,High,1000,English,2024-01-01,Male,Tier 2,5788,2025-10-01
inv_f6400358,Amit Mehta,42,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,143309,2025-10-01
inv_dd15cfd9,Meena Nair,19,Chennai,Student,High,500,Tamil,2024-01-01,Female,Tier 2,7525,2025-10-01
inv_d384bc17,Priya Nair,75,Hyderabad,Retired,Conservative,5000,English,2024-01-01,Female,Tier 2,69948,2025-10-01
inv_eeed2aff,Neha Das,49,Bangalore,Business,High,30000,English,2024-01-01,Female,Tier 1,430973,2025-10-01
inv_9dcc2dae,Aditya Pawar,29,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,148147,2025-10-01
inv_37f1aa97,Raj Pawar,41,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Male,Tier 2,17587,2025-10-01
inv_5b48eec2,Ramesh Deshmukh,36,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,54112,2025-10-01
inv_c38434ee,Neha Das,55,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,81910,2025-10-01
inv_701e3d4b,Pooja Reddy,23,Pune,Student,High,500,Marathi,2024-01-01,Female,Tier 2,8063,2025-10-01
inv_3bd9867d,Raj Reddy,42,Delhi,Salaried,Moderate,10000,Hindi,2024-01-01,Male,Tier 1,80485,2025-10-01
inv_0f5a74b5,Pooja Nair,60,Pune,Retired,Conservative,5000,Marathi,2024-01-01,Female,Tier 2,31309,2025-10-01
inv_1ef36edb,Swati Pawar,45,Mumbai,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,81960,2025-10-01
inv_18bf8dac,Arjun Das,46,Nagpur,Business,High,30000,English,2024-01-01,Male,Tier 2,216231,2025-10-01
inv_f9ec336a,Vikram Pawar,25,Thane,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,75264,2025-10-01
inv_0e4a34cf,Suresh Nair,37,Pune,Salaried,Moderate,5000,Marathi,2024-01-01,Male,Tier 2,92540,2025-10-01
inv_d85b7c49,Kavita Das,37,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,111840,2025-10-01
inv_3064136a,Anil Sharma,22,Chennai,Student,High,500,Tamil,2024-01-01,Male,Tier 2,6412,2025-10-01
inv_fbc772c2,Arjun Singh,37,Pune,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,50659,2025-10-01
inv_0bd5df68,Kavita Kulkarni,39,Mumbai,Gig Worker,Moderate,1000,Marathi,2024-01-01,Female,Tier 1,39022,2025-10-01
inv_b913579f,Sneha Deshmukh,27,Delhi,Business,High,30000,Hindi,2024-01-01,Female,Tier 1,138091,2025-10-01
inv_260926b4,Sneha Pawar,78,Pune,Retired,Conservative,10000,Hindi,2024-01-01,Female,Tier 2,67543,2025-10-01
inv_ac24525f,Anil Kulkarni,36,Chennai,Salaried,Moderate,10000,Tamil,2024-01-01,Male,Tier 2,87039,2025-10-01
inv_42ded249,Raju Singh,37,Nagpur,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,79057,2025-10-01
inv_b852f0ba,Suresh Pawar,42,Pune,Salaried,Moderate,10000,Marathi,2024-01-01,Male,Tier 2,148627,2025-10-01
inv_784a7f8e,Raju Shinde,48,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,76915,2025-10-01
inv_62a4ccf3,Ramesh Kulkarni,72,Chennai,Retired,Conservative,5000,Tamil,2024-01-01,Male,Tier 2,72100,2025-10-01
inv_dda36222,Arjun Shinde,56,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,289904,2025-10-01
inv_8ed83cdd,Deepak Das,48,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 1,136598,2025-10-01
inv_e83b9fbd,Swati Das,50,Pune,Business,High,30000,Marathi,2024-01-01,Female,Tier 2,288461,2025-10-01
inv_7bc98c14,Deepak Gupta,56,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 2,141594,2025-10-01
inv_6fac693d,Nisha Deshmukh,48,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,388615,2025-10-01
inv_9a33363a,Meena Kulkarni,29,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 1,60203,2025-10-01
inv_36d4c62a,Sunil Sharma,51,Thane,Business,High,15000,English,2024-01-01,Male,Tier 2,306092,2025-10-01
inv_475fe255,Riya Pawar,44,Nagpur,Business,High,30000,English,2024-01-01,Female,Tier 2,307174,2025-10-01
inv_5a9ee5b0,Nisha Gupta,57,Hyderabad,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,145744,2025-10-01
inv_6fcee0a8,Priya Pawar,41,Thane,Business,High,30000,English,2024-01-01,Female,Tier 2,301227,2025-10-01
inv_61edf5be,Anjali Joshi,30,Nagpur,Business,High,15000,English,2024-01-01,Female,Tier 2,333233,2025-10-01
inv_32f2bb62,Aditya Kulkarni,53,Mumbai,Business,High,15000,Marathi,2024-01-01,Male,Tier 1,450828,2025-10-01
inv_4192b85a,Amit Pawar,40,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,120208,2025-10-01
inv_080aa39a,Aditi Verma,26,Thane,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,48646,2025-10-01
inv_c9c74bc1,Deepak Pawar,27,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,102083,2025-10-01
inv_0013413b,Sunil Sharma,55,Pune,Business,High,30000,English,2024-01-01,Male,Tier 2,382645,2025-10-01
inv_f043de97,Swati Das,27,Bangalore,Salaried,Moderate,5000,English,2024-01-01,Female,Tier 1,115567,2025-10-01
inv_a3c640ad,Divya Gupta,30,Bangalore,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 1,27122,2025-10-01
inv_43bfb2b2,Aditi Mehta,39,Nashik,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,114356,2025-10-01
inv_d30eb21e,Suresh Sharma,55,Nashik,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,74267,2025-10-01
inv_333ea41d,Nisha Kale,18,Nagpur,Student,High,500,English,2024-01-01,Female,Tier 2,9247,2025-10-01
inv_eb12a816,Aditya Das,65,Chennai,Retired,Conservative,10000,Tamil,2024-01-01,Male,Tier 2,71888,2025-10-01
inv_34ed4f6f,Varun Reddy,20,Thane,Student,High,500,English,2024-01-01,Male,Tier 2,5297,2025-10-01
inv_99569ea6,Anita Pawar,53,Chennai,Gig Worker,Moderate,2000,Tamil,2024-01-01,Female,Tier 2,22981,2025-10-01
inv_a71ca2b4,Vikram Singh,29,Bangalore,Salaried,Moderate,10000,English,2024-01-01,Male,Tier 1,86009,2025-10-01
inv_fa426010,Krutika Gupta,44,Nagpur,Business,High,15000,English,2024-01-01,Female,Tier 2,171465,2025-10-01
inv_3e3ac9d3,Rahul Sharma,76,Nashik,Retired,Conservative,10000,English,2024-01-01,Male,Tier 2,61975,2025-10-01
inv_8a731b62,Pooja Singh,63,Bangalore,Retired,Conservative,5000,English,2024-01-01,Female,Tier 1,52250,2025-10-01
inv_8503076e,Raju Sharma,67,Nagpur,Retired,Conservative,5000,English,2024-01-01,Male,Tier 2,70639,2025-10-01
inv_66d1b365,Swati Patil,28,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Female,Tier 2,22074,2025-10-01
inv_db88c3dd,Kavita Verma,51,Mumbai,Business,High,30000,Marathi,2024-01-01,Female,Tier 1,194164,2025-10-01
inv_81ba7080,Sunita Sharma,47,Nagpur,Salaried,Moderate,10000,English,2024-01-01,Female,Tier 2,70916,2025-10-01
inv_5e822b89,Sunil Gupta,44,Hyderabad,Business,High,15000,English,2024-01-01,Male,Tier 2,271493,2025-10-01
inv_fdfd388d,Priya Patil,45,Mumbai,Salaried,Moderate,10000,Hindi,2024-01-01,Female,Tier 1,86206,2025-10-01
inv_4fcee8d3,Kavita Gupta,35,Chennai,Salaried,Moderate,5000,Tamil,2024-01-01,Female,Tier 2,103963,2025-10-01
inv_56737448,Varun Shinde,54,Hyderabad,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,86411,2025-10-01
inv_6636267c,Neha Mehta,43,Bangalore,Business,High,15000,English,2024-01-01,Female,Tier 1,320718,2025-10-01
inv_1aa0b57e,Raj Mehta,30,Thane,Salaried,Moderate,5000,English,2024-01-01,Male,Tier 2,95916,2025-10-01
inv_e40f958e,Anita Gupta,25,Nagpur,Business,High,30000,English,2024-01-01,Female,Tier 2,307177,2025-10-01
inv_81e4a165,Vikram Nair,57,Thane,Gig Worker,Moderate,2000,English,2024-01-01,Male,Tier 2,20491,2025-10-01
inv_3cf3247f,Amit Das,24,Delhi,Business,High,30000,Hindi,2024-01-01,Male,Tier 1,190381,2025-10-01
inv_bab9df46,Amit Sharma,34,Chennai,Gig Worker,Moderate,1000,Tamil,2024-01-01,Male,Tier 2,30197,2025-10-01
